rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_month_sin,requested_month_cos,requested_dayofweek,nominal_maturity_months,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-003251,NABO|DRC,1.3553,0.6,0,1M,0.2238,100000,2021-06-29,True,2021-06-29,2024-12-10,39.74,1.0,2,11.51293546492023,1.2246467991473532e-16,-1.0,1,41.39290407358738,2,2,0.106052124038203,0.2944300748390147,0.20024109943860885,0.13320332643727978,-0.00655472302994646,0.11,0.31,0.21,0.1414213562373095,1,0.18837795080081168,0.2,-0.009758900561391143,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003252,JEDI|KYBR,1.0,0.6451,6,trimestral,0.2076,100000,2024-06-20,True,2024-06-25,2029-10-06,38.51,3.0,2,11.51293546492023,1.2246467991473532e-16,-1.0,3,63.370565045992116,2,2,0.2777394585451871,0.3910153595826603,0.3343774090639237,0.08009815776861358,0.014294798451117419,0.14,0.22,0.18,0.0565685424949238,1,0.1132759010374732,0.07999999999999999,0.15437740906392372,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-003256,SITH|CLNE|JEDI,1.0,0.5582,6,Q,0.1563,100000,2016-03-17,True,2016-03-17,2019-07-30,35.7,3.0,3,11.51293546492023,1.0,6.123233995736766e-17,3,40.40735873850197,3,3,0.1700192105704961,0.2985741906734739,0.21520661223402662,0.07228340163066099,0.027087544396126973,0.14,0.26,0.18333333333333335,0.06658328118479392,1,0.1285549801029778,0.12,0.031873278900693275,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003260,CLNE,1.3104,0.8204,0,mensual,0.1783,250000,2019-09-18,True,2019-09-20,2027-04-20,60.2,1.0,1,12.429220196836383,-1.0,-1.8369701987210297e-16,2,90.9658344283837,1,1,0.1572102836802691,0.1572102836802691,0.1572102836802691,0.0,0.01677306139232429,0.15,0.15,0.15,0.0,1,0.0,0.0,0.007210283680269103,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003262,SITH,1.1828,0.7548,0,1M,0.2293,250000,2019-12-27,True,2019-12-27,2028-11-18,11.59,1.0,1,12.429220196836383,-2.4492935982947064e-16,1.0,4,106.73455978975032,1,1,0.3460183280219129,0.3460183280219129,0.3460183280219129,0.0,0.012135332921224484,0.26,0.26,0.26,0.0,1,0.0,0.0,0.0860183280219129,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003264,POBK|CLNE|CORL,1.0,0.5596,1,1 month,0.2649,250000,2021-03-08,True,2021-03-12,2028-07-06,48.27,1.0,3,12.429220196836383,1.0,6.123233995736766e-17,0,87.81208935611038,3,3,0.1625081556449281,0.4292214102742239,0.2931535615474244,0.13343928287193027,-0.05693090428106525,0.15,0.42,0.2833333333333334,0.13503086067019396,3,0.2667132546292958,0.27,0.009820228214091009,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003265,JEDI,1.2132,0.7814,0,1M,0.1534,100000,2021-01-20,True,2021-01-24,2030-08-02,65.01,1.0,1,11.51293546492023,0.49999999999999994,0.8660254037844387,2,114.22470433639947,1,1,0.2139242249379785,0.2139242249379785,0.2139242249379785,0.0,-0.013134542728561793,0.14,0.14,0.14,0.0,1,0.0,0.0,0.07392422493797848,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RFQ-003268,DRC|SITH,1.0,0.53,3,1M,0.2557,100000,2020-10-30,True,2020-10-31,2023-11-21,22.14,1.0,2,11.51293546492023,-0.8660254037844386,0.5000000000000001,4,36.662286465177395,2,2,0.3631971580217409,0.4359463127342282,0.3995717353779845,0.05144142062278901,0.07225815496766758,0.26,0.31,0.28500000000000003,0.03535533905932739,1,0.07274915471248727,0.04999999999999999,0.11457173537798448,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-003270,SITH|KYBR,1.0,0.5729,3,3M,0.2454,100000,2016-06-10,True,2016-06-15,2021-05-27,32.57,3.0,2,11.51293546492023,1.2246467991473532e-16,-1.0,4,59.36268068331143,2,2,0.2249687262385074,0.2639300177831864,0.2444493720108469,0.02754979345502864,-0.02543316710917208,0.22,0.26,0.24,0.028284271247461915,1,0.03896129154467903,0.04000000000000001,0.004449372010846914,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RFQ-003276,CLNE,1.3215,0.7883,0,3M,0.1651,100000,2023-08-25,True,2023-08-26,2026-08-25,28.92,3.0,1,11.51293546492023,-0.8660254037844384,-0.5000000000000004,4,35.972404730617605,1,1,0.175888364789077,0.175888364789077,0.175888364789077,0.0,0.02431791529497007,0.15,0.15,0.15,0.0,1,0.0,0.0,0.025888364789076995,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003277,MNDO|CORL|SITH,1.0,0.5571,2,3M,0.3299,250000,2017-09-06,True,2017-09-06,2020-03-25,20.7,3.0,3,12.429220196836383,-1.0,-1.8369701987210297e-16,2,30.584756898817343,3,3,0.4069183805106466,0.5893594941839546,0.49908990183092206,0.09123542617830288,0.08181273608441475,0.26,0.35,0.2966666666666667,0.04725815626252607,1,0.182441113673308,0.08999999999999997,0.20242323516425537,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-003279,CORL|SITH,1.0,0.5391,4,2M,0.2966,1000000,2020-12-17,True,2020-12-22,2028-11-24,42.5,2.0,2,13.815511557963774,-2.4492935982947064e-16,1.0,3,95.07227332457293,2,2,0.4481270988310926,0.4663104665905814,0.457218782710837,0.012857582647543378,0.029039447099828725,0.26,0.28,0.27,0.014142135623730963,1,0.01818336775948881,0.020000000000000018,0.18721878271083697,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003280,BSKR,1.2679,0.7656,0,Quarterly,0.3312,250000,2018-08-21,True,2018-08-26,2023-07-01,14.18,3.0,1,12.429220196836383,-0.8660254037844384,-0.5000000000000004,1,58.14717477003942,1,1,0.524038264967833,0.524038264967833,0.524038264967833,0.0,0.01562700158091923,0.3,0.3,0.3,0.0,1,0.0,0.0,0.22403826496783302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003281,BSKR|POBK,1.0,0.6164,3,3M,0.4071,1000000,2020-03-13,True,2020-03-18,2024-04-08,37.35,3.0,2,13.815511557963774,1.0,6.123233995736766e-17,4,48.68593955321945,2,2,0.5651534593734928,0.6624011118848264,0.6137772856291597,0.06876447454523694,-0.003882149784922684,0.3,0.42,0.36,0.08485281374238571,1,0.0972476525113336,0.12,0.2537772856291597,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003282,HTTX,1.1892,0.7923,0,3M,0.5085,100000,2019-03-01,True,2019-03-03,2027-03-11,9.04,3.0,1,11.51293546492023,1.0,6.123233995736766e-17,4,96.25492772667542,1,1,0.517511280359865,0.517511280359865,0.517511280359865,0.0,-0.04695415897672661,0.5,0.5,0.5,0.0,1,0.0,0.0,0.017511280359865045,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003284,CLNE|NABO,1.167,0.6,0,Q,0.1469,100000,2019-05-23,True,2019-05-23,2027-11-23,80.13,3.0,2,11.51293546492023,0.49999999999999994,-0.8660254037844387,3,102.03679369250985,2,2,0.1158094005159941,0.1502432901451795,0.1330263453305868,0.02434843685942613,0.0006114286424398624,0.11,0.15,0.13,0.0282842712474619,1,0.03443388962918541,0.039999999999999994,0.0030263453305867938,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003285,CLNE,1.1975,0.8392,0,3 months,0.13,100000,2023-08-04,True,2023-08-06,2028-06-16,36.42,3.0,1,11.51293546492023,-0.8660254037844384,-0.5000000000000004,4,58.3442838370565,1,1,0.137624737632357,0.137624737632357,0.137624737632357,0.0,-0.001253067843994926,0.15,0.15,0.15,0.0,1,0.0,0.0,-0.012375262367642997,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003286,TECH|BSKR,0.9711,0.6436,1,1M,0.3439,1000000,2019-04-12,True,2019-04-14,2026-09-29,19.93,1.0,2,13.815511557963774,0.8660254037844387,-0.4999999999999998,4,89.5203679369251,2,2,0.300396348283427,0.3310987298796098,0.3157475390815184,0.021709862225237915,0.01419554191225314,0.3,0.32,0.31,0.014142135623730963,1,0.030702381596182826,0.020000000000000018,0.005747539081518427,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-003287,REBL|SITH,1.3062,0.6,0,1M,0.2423,100000,2020-02-14,True,2020-02-15,2029-08-29,64.95,1.0,2,11.51293546492023,0.8660254037844386,0.5000000000000001,4,114.42181340341655,2,2,0.3174697024995324,0.4194776239779826,0.3684736632387575,0.072130493012157,0.010185377144961372,0.18,0.26,0.22,0.05656854249492382,1,0.10200792147845023,0.08000000000000002,0.14847366323875752,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003288,JEDI,1.3165,0.746,0,Monthly,0.1216,100000,2018-06-13,True,2018-06-16,2023-11-06,36.91,1.0,1,11.51293546492023,1.2246467991473532e-16,-1.0,2,64.68462549277267,1,1,0.2367035883910636,0.2367035883910636,0.2367035883910636,0.0,0.022298958793010526,0.14,0.14,0.14,0.0,1,0.0,0.0,0.09670358839106358,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003289,REBL|CLNE,1.3483,0.6,0,1Y,0.1712,250000,2023-02-28,True,2023-03-04,2032-12-06,92.02,12.0,2,12.429220196836383,0.8660254037844386,0.5000000000000001,1,117.11563731931669,2,2,0.159999556028239,0.6493595462745148,0.4046795511513769,0.34602976754452436,-0.002361437861729279,0.15,0.18,0.16499999999999998,0.021213203435596434,1,0.48935999024627574,0.03,0.2396795511513769,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003290,HTTX,1.3902,0.7304,0,Q,0.5464,250000,2017-05-15,True,2017-05-19,2022-12-12,9.65,3.0,1,12.429220196836383,0.49999999999999994,-0.8660254037844387,0,66.78712220762155,1,1,0.5094321238875135,0.5094321238875135,0.5094321238875135,0.0,-0.013705362421613687,0.5,0.5,0.5,0.0,3,0.0,0.0,0.009432123887513466,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-003291,POBK|CORL,1.3633,0.6,0,M,0.3791,1000000,2017-06-07,True,2017-06-11,2023-09-26,65.63,1.0,2,13.815511557963774,1.2246467991473532e-16,-1.0,2,75.49277266754271,2,2,0.2832440285113791,0.4143419308082137,0.3487929796597964,0.09270021571342321,-0.012180578126978814,0.28,0.42,0.35,0.09899494936611665,1,0.1310979022968346,0.13999999999999996,-0.0012070203402035906,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-003295,MNDO|NABO|DRC,1.0,0.6322,6,6M,0.2803,250000,2021-02-26,True,2021-03-01,2025-03-24,33.84,6.0,3,12.429220196836383,0.8660254037844386,0.5000000000000001,4,48.75164257555847,3,3,0.1406769347538718,0.397207637827691,0.29629777892077863,0.13673686165762505,-0.05731390649330879,0.11,0.35,0.25666666666666665,0.12858201014657272,1,0.2565307030738192,0.24,0.03963111225411198,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003297,WOOK,1.2754,0.8311,0,M,0.2719,100000,2017-10-05,True,2017-10-10,2027-09-03,32.34,1.0,1,11.51293546492023,-0.8660254037844386,0.5000000000000001,3,118.75821287779237,1,1,0.4900003201302417,0.4900003201302417,0.4900003201302417,0.0,-0.0004024309077446109,0.27,0.27,0.27,0.0,1,0.0,0.0,0.22000032013024168,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003299,DRC,1.242,0.7479,0,1M,0.303,2000000,2019-01-30,True,2019-01-30,2026-01-30,21.53,1.0,1,14.508658238524095,0.49999999999999994,0.8660254037844387,2,84.00131406044677,1,1,0.284606154527902,0.284606154527902,0.284606154527902,0.0,-0.06593185300669091,0.31,0.31,0.31,0.0,1,0.0,0.0,-0.025393845472097998,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003300,DRC|REBL,1.3539,0.6,0,trimestral,0.2867,250000,2016-02-03,True,2016-02-08,2025-05-02,66.22,3.0,2,12.429220196836383,0.8660254037844386,0.5000000000000001,2,110.742444152431,2,2,0.2802830425739609,0.9184076233300807,0.5993453329520209,0.45122221829447495,0.08895454110393552,0.18,0.31,0.245,0.09192388155425119,1,0.6381245807561198,0.13,0.35434533295202086,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003301,NABO|HTTX,1.1722,0.6,0,3M,0.2889,100000,2019-12-13,True,2019-12-13,2026-09-27,73.99,3.0,2,11.51293546492023,-2.4492935982947064e-16,1.0,4,81.47174770039422,2,2,0.1333118069286436,0.6108509699721342,0.3720813884503889,0.3376711804702005,0.027011699070668166,0.11,0.5,0.305,0.27577164466275356,1,0.47753916304349053,0.39,0.06708138845038891,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003304,SITH,1.2813,0.7538,0,1Y,0.3029,500000,2017-10-09,True,2017-10-13,2023-05-16,44.36,12.0,1,13.122365377402328,-0.8660254037844386,0.5000000000000001,0,67.04993429697765,1,1,0.4061347669597714,0.4061347669597714,0.4061347669597714,0.0,-0.007970698359403394,0.26,0.26,0.26,0.0,3,0.0,0.0,0.1461347669597714,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RFQ-003308,BSKR|DRC,1.0423,0.6724,0,3M,0.3175,250000,2017-05-30,True,2017-05-30,2021-03-25,29.76,3.0,2,12.429220196836383,0.49999999999999994,-0.8660254037844387,1,45.827858081471746,2,2,0.2594000720313489,0.3090626215518394,0.2842313467915941,0.03511672553695157,-0.0016635152353975113,0.3,0.31,0.305,0.007071067811865481,1,0.049662549520490484,0.010000000000000009,-0.020768653208405874,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003312,TECH|HTTX|MNDO,1.0,0.6279,4,6M,0.354,250000,2019-05-24,True,2019-05-27,2024-03-09,49.57,6.0,3,12.429220196836383,0.49999999999999994,-0.8660254037844387,4,57.42444152431012,3,3,0.3373437680860172,0.8478503237839368,0.5223837817816294,0.2827435998247203,0.03854677616445077,0.32,0.5,0.38999999999999996,0.09643650760992956,1,0.5105065556979196,0.18,0.1323837817816294,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003314,WOOK,1.3217,0.7993,0,6M,0.2851,2000000,2019-08-19,True,2019-08-21,2026-03-13,43.0,6.0,1,14.508658238524095,-0.8660254037844384,-0.5000000000000004,0,78.71222076215506,1,1,0.2345767175508177,0.2345767175508177,0.2345767175508177,0.0,-0.005044659320497219,0.27,0.27,0.27,0.0,3,0.0,0.0,-0.03542328244918233,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003319,DRC|CORL,1.3108,0.6,0,3M,0.2785,2000000,2021-09-16,True,2021-09-19,2028-08-23,69.67,3.0,2,14.508658238524095,-1.0,-1.8369701987210297e-16,3,83.1143232588699,2,2,0.2590858400814799,0.351774099777739,0.30542996992960947,0.06554049696760456,0.003656660160939351,0.28,0.31,0.29500000000000004,0.021213203435596385,1,0.0926882596962591,0.02999999999999997,0.010429969929609428,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RFQ-003320,CLNE|BSKR,1.0,0.6488,6,1D,0.2497,250000,2020-02-13,True,2020-02-17,2027-09-04,40.29,0.0328515111695138,2,12.429220196836383,0.8660254037844386,0.5000000000000001,3,90.53876478318003,2,2,0.2641827262486602,0.5432589611984331,0.40372084372354666,0.19733669820099461,0.03468717910908724,0.15,0.3,0.22499999999999998,0.10606601717798211,1,0.2790762349497729,0.15,0.17872084372354669,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RFQ-003321,NABO|JEDI,1.0302,0.5997,0,2M,0.1294,250000,2016-05-18,True,2016-05-22,2022-12-02,45.41,2.0,2,12.429220196836383,0.49999999999999994,-0.8660254037844387,2,78.3508541392904,2,2,0.111999724495701,0.1577042902115939,0.13485200735364744,0.032318008348894055,-0.004237499507475942,0.11,0.14,0.125,0.02121320343559643,1,0.0457045657158929,0.030000000000000013,0.00985200735364744,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003322,CLNE|DRC,0.9951,0.57,0,3M,0.2434,500000,2020-03-13,True,2020-03-15,2030-01-03,60.86,3.0,2,13.122365377402328,1.0,6.123233995736766e-17,4,117.64126149802891,2,2,0.279598237263123,0.6213990784678892,0.45049865786550614,0.24168969263115647,0.017776165739853966,0.15,0.31,0.22999999999999998,0.11313708498984762,1,0.3418008412047662,0.16,0.22049865786550615,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-003323,BSKR,1.2177,0.8127,0,trimestral,0.3018,500000,2016-07-27,True,2016-07-29,2024-09-24,33.19,3.0,1,13.122365377402328,-0.4999999999999997,-0.8660254037844388,2,97.86465177398159,1,1,0.2664126683728192,0.2664126683728192,0.2664126683728192,0.0,0.004180726909678245,0.3,0.3,0.3,0.0,1,0.0,0.0,-0.033587331627180805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
