rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_year,requested_month_sin,requested_month_cos,requested_dayofweek,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-002801,TECH,1.2436,0.7463,0,6M,0.3644,250000,2022-07-04,False,2022-07-04,2029-11-24,,6.0,1,12.429220196836383,2022,-0.4999999999999997,-0.8660254037844388,0,1,1,0.2966276899666005,0.2966276899666005,0.2966276899666005,0.0,4.2645781428429785e-07,0.32,0.32,0.32,0.0,3,0.0,0.0,-0.023372310033399513,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002802,POBK|CLNE,1.0,0.5915,3,1Y,0.2711,100000,2018-01-10,False,2018-01-10,2026-06-26,,12.0,2,11.51293546492023,2018,0.49999999999999994,0.8660254037844387,2,2,2,0.1487312131351033,0.4146942862289114,0.2817127496820073,0.18806429252984513,0.014940877578737813,0.15,0.42,0.285,0.1909188309203678,1,0.2659630730938081,0.27,-0.0032872503179926515,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002803,NABO|TECH,1.0,0.5431,5,1M,0.2445,2000000,2021-03-11,True,2021-03-15,2023-08-16,16.56,1.0,2,14.508658238524095,2021,1.0,6.123233995736766e-17,3,2,2,0.1236758419220167,0.2860582268631565,0.2048670343925866,0.11482168553712428,-0.025362458255495574,0.11,0.32,0.215,0.14849242404917498,1,0.16238238494113982,0.21000000000000002,-0.010132965607413391,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002804,WOOK|NABO|BSKR,1.0,0.5692,0,3M,0.2135,500000,2024-05-13,True,2024-05-18,2031-01-28,54.06,3.0,3,13.122365377402328,2024,0.49999999999999994,-0.8660254037844387,0,3,3,0.1878217765505557,0.4656926708982188,0.36337321853211635,0.1527260675479843,-0.0035332066477270405,0.11,0.3,0.22666666666666666,0.10214368964029708,3,0.2778708943476631,0.19,0.1367065518654497,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-002805,JEDI|CORL,1.0408,0.5722,3,3M,0.2481,1000000,2021-08-13,False,2021-08-13,2030-03-25,,3.0,2,13.815511557963774,2021,-0.8660254037844384,-0.5000000000000004,4,2,2,0.1381606526129558,0.2602527906395204,0.1992067216262381,0.08633217872814777,0.0012745722310834456,0.14,0.28,0.21000000000000002,0.09899494936611666,1,0.1220921380265646,0.14,-0.010793278373761928,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002806,TECH|KYBR,1.0463,0.5962,1,1M,0.3041,1000000,2023-04-06,True,2023-04-07,2025-07-09,14.09,1.0,2,13.815511557963774,2023,0.8660254037844387,-0.4999999999999998,3,2,2,0.1932622272510051,0.3428404054752449,0.268051316363125,0.10576774413988996,-0.000259201816932772,0.22,0.32,0.27,0.07071067811865475,1,0.14957817822423983,0.1,-0.0019486836368750038,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002807,SITH|KYBR,1.3431,0.6,0,3M,0.261,250000,2018-06-21,False,2018-06-21,2027-03-17,,3.0,2,12.429220196836383,2018,1.2246467991473532e-16,-1.0,3,2,2,0.3207972326014182,0.4629734609871629,0.39188534679429055,0.10053377521508741,0.0011337420397594666,0.22,0.26,0.24,0.028284271247461915,1,0.14217622838574473,0.04000000000000001,0.15188534679429055,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-002808,CLNE,1.3484,0.7549,0,1M,0.1449,2000000,2019-01-25,True,2019-01-25,2023-09-02,45.54,1.0,1,14.508658238524095,2019,0.49999999999999994,0.8660254037844387,4,1,1,0.2305893209154675,0.2305893209154675,0.2305893209154675,0.0,-0.02648854833883188,0.15,0.15,0.15,0.0,1,0.0,0.0,0.0805893209154675,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002809,CLNE|CORL,1.3051,0.6,0,2M,0.1965,2000000,2021-03-15,False,2021-03-15,2025-12-19,,2.0,2,14.508658238524095,2021,1.0,6.123233995736766e-17,0,2,2,0.1534530577111162,0.2581395534966529,0.20579630560388457,0.07402453106860993,-0.034184297815001236,0.15,0.28,0.21500000000000002,0.0919238815542512,3,0.10468649578553671,0.13000000000000003,-0.009203694396115458,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RFQ-002810,CORL,1.1666,0.8082,0,1M,0.2703,100000,2023-08-31,False,2023-08-31,2033-01-31,,1.0,1,11.51293546492023,2023,-0.8660254037844384,-0.5000000000000004,3,1,1,0.3678667214196643,0.3678667214196643,0.3678667214196643,0.0,0.0525238746465409,0.28,0.28,0.28,0.0,1,0.0,0.0,0.08786672141966428,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002811,CORL,1.3446,0.7351,0,6M,0.2778,1000000,2017-05-22,True,2017-05-23,2020-06-25,29.16,6.0,1,13.815511557963774,2017,0.49999999999999994,-0.8660254037844387,0,1,1,0.2846186075040799,0.2846186075040799,0.2846186075040799,0.0,-0.0055705235196096825,0.28,0.28,0.28,0.0,3,0.0,0.0,0.004618607504079886,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-002812,REBL|NABO,1.1575,0.6,0,2M,0.1441,250000,2019-10-30,False,2019-10-30,2021-11-07,,2.0,2,12.429220196836383,2019,-0.8660254037844386,0.5000000000000001,2,2,2,0.1014575942773336,0.7383818295709726,0.4199197119241531,0.45037344587818834,-0.0028020553764312173,0.11,0.18,0.145,0.049497474683058325,1,0.6369242352936391,0.06999999999999999,0.2749197119241531,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002813,CLNE,1.1718,0.7526,0,2M,0.1707,500000,2019-03-11,True,2019-03-16,2025-05-02,37.97,2.0,1,13.122365377402328,2019,1.0,6.123233995736766e-17,0,1,1,0.1655209781708669,0.1655209781708669,0.1655209781708669,0.0,-0.016690587708424187,0.15,0.15,0.15,0.0,3,0.0,0.0,0.015520978170866895,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002814,HTTX,1.1566,0.8092,0,1 month,0.4654,250000,2021-08-20,True,2021-08-20,2031-02-02,6.0,1.0,1,12.429220196836383,2021,-0.8660254037844384,-0.5000000000000004,4,1,1,0.9465590012859666,0.9465590012859666,0.9465590012859666,0.0,-0.005474437428907519,0.5,0.5,0.5,0.0,1,0.0,0.0,0.4465590012859666,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002815,NABO|REBL,0.9514,0.6002,3,1M,0.1513,500000,2018-07-03,True,2018-07-04,2020-11-21,7.97,1.0,2,13.122365377402328,2018,-0.4999999999999997,-0.8660254037844388,1,2,2,0.1805037426712232,0.3346473404139767,0.2575755415426,0.10899598324039238,0.02810897308720957,0.11,0.18,0.145,0.049497474683058325,1,0.1541435977427535,0.06999999999999999,0.1125755415426,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RFQ-002816,DRC|NABO,1.0,0.6019,3,1M,0.2092,100000,2017-06-06,False,2017-06-06,2022-12-10,,1.0,2,11.51293546492023,2017,1.2246467991473532e-16,-1.0,1,2,2,0.1077453752001589,0.2973852075300786,0.20256529136511875,0.1340956114235661,0.0015475065292808246,0.11,0.31,0.21,0.1414213562373095,1,0.18963983232991968,0.2,-0.007434708634881243,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-002817,HTTX|POBK,1.0,0.6467,6,2M,0.4767,250000,2016-02-19,False,2016-02-19,2022-09-15,,2.0,2,12.429220196836383,2016,0.8660254037844386,0.5000000000000001,4,2,2,0.4289071409240511,0.5637030699476744,0.4963051054358627,0.09531511548894457,-0.0883200637307649,0.42,0.5,0.45999999999999996,0.05656854249492379,1,0.1347959290236233,0.08000000000000002,0.03630510543586274,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002818,TECH,1.3309,0.8421,0,3M,0.3281,500000,2017-06-14,True,2017-06-18,2025-04-08,34.81,3.0,1,13.122365377402328,2017,1.2246467991473532e-16,-1.0,2,1,1,0.3054145589407253,0.3054145589407253,0.3054145589407253,0.0,-0.02090001972400879,0.32,0.32,0.32,0.0,1,0.0,0.0,-0.014585441059274729,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-002819,NABO|WOOK,1.3578,0.6,0,Y,0.1807,250000,2020-09-01,True,2020-09-02,2023-12-12,40.22,12.0,2,12.429220196836383,2020,-1.0,-1.8369701987210297e-16,1,2,2,0.101349260326201,0.2908591333696465,0.19610419684792377,0.13400371633082206,-0.003514330521648429,0.11,0.27,0.19,0.11313708498984763,1,0.18950987304344552,0.16000000000000003,0.006104196847923765,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002820,JEDI|POBK,1.2858,0.6,0,1M,0.3341,100000,2019-01-02,True,2019-01-07,2021-10-01,30.7,1.0,2,11.51293546492023,2019,0.49999999999999994,0.8660254037844387,2,2,2,0.1830460317883694,0.6396137541174632,0.41132989295291633,0.32284213252979893,-0.01878860029431942,0.14,0.42,0.28,0.19798989873223327,1,0.4565677223290938,0.27999999999999997,0.1313298929529163,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002821,KYBR|CLNE,1.3146,0.6,0,anual,0.1969,250000,2024-03-11,False,2024-03-11,2027-07-19,,12.0,2,12.429220196836383,2024,1.0,6.123233995736766e-17,0,2,2,0.2521376191172483,0.3871880036116626,0.31966281136445546,0.09549504267785093,-0.010810473218171829,0.15,0.22,0.185,0.04949747468305833,3,0.1350503844944143,0.07,0.13466281136445546,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002822,BSKR|KYBR,1.0,0.5037,4,6M,0.2529,500000,2024-01-31,False,2024-01-31,2028-07-04,,6.0,2,13.122365377402328,2024,0.49999999999999994,0.8660254037844387,2,2,2,0.3899244903358532,0.4966065741085784,0.44326553222221576,0.07543562486680531,-0.0011650830199607665,0.22,0.3,0.26,0.0565685424949238,1,0.1066820837727252,0.07999999999999999,0.18326553222221575,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002823,KYBR,1.2669,0.7948,0,3M,0.2393,500000,2017-06-13,True,2017-06-17,2026-09-29,46.99,3.0,1,13.122365377402328,2017,1.2246467991473532e-16,-1.0,1,1,1,0.2128886713853459,0.2128886713853459,0.2128886713853459,0.0,0.004321326558314104,0.22,0.22,0.22,0.0,1,0.0,0.0,-0.0071113286146541055,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002824,NABO|DRC,1.0,0.6103,5,1M,0.2122,2000000,2023-07-19,False,2023-07-19,2027-06-17,,1.0,2,14.508658238524095,2023,-0.4999999999999997,-0.8660254037844388,2,2,2,0.1003272375733073,0.3318523388860989,0.2160897882297031,0.16371296915317735,0.006131601820926202,0.11,0.31,0.21,0.1414213562373095,1,0.23152510131279158,0.2,0.0060897882297031025,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-002825,KYBR,1.3577,0.8372,0,2M,0.1963,100000,2017-09-08,True,2017-09-10,2021-07-25,23.06,2.0,1,11.51293546492023,2017,-1.0,-1.8369701987210297e-16,4,1,1,0.3818431762877374,0.3818431762877374,0.3818431762877374,0.0,0.047351958212759615,0.22,0.22,0.22,0.0,1,0.0,0.0,0.1618431762877374,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002826,REBL|NABO|MNDO,1.0,0.609,1,3M,0.2044,100000,2023-12-01,False,2023-12-01,2032-10-06,,3.0,3,11.51293546492023,2023,-2.4492935982947064e-16,1.0,4,3,3,0.152488915721113,0.6773610126383353,0.49005663763283197,0.2929282925873904,-0.00023821467322981035,0.11,0.35,0.2133333333333333,0.12342339054382412,1,0.5248720969172223,0.24,0.27672330429949865,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002827,DRC,1.2584,0.8024,0,M,0.2708,100000,2018-08-16,True,2018-08-17,2024-10-01,10.59,1.0,1,11.51293546492023,2018,-0.8660254037844384,-0.5000000000000004,3,1,1,0.596456619979306,0.596456619979306,0.596456619979306,0.0,0.06553057033885679,0.31,0.31,0.31,0.0,1,0.0,0.0,0.286456619979306,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002828,POBK|KYBR,1.3723,0.6,0,2M,0.2732,250000,2019-04-12,False,2019-04-12,2024-05-24,,2.0,2,12.429220196836383,2019,0.8660254037844387,-0.4999999999999998,4,2,2,0.2116500152134216,0.3319042424287205,0.2717771288210711,0.08503257953028573,-0.002741067259055402,0.22,0.42,0.32,0.14142135623730948,1,0.12025422721529891,0.19999999999999998,-0.04822287117892893,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002829,DRC,1.1933,0.7082,0,1M,0.2765,100000,2019-05-16,False,2019-05-16,2027-11-04,,1.0,1,11.51293546492023,2019,0.49999999999999994,-0.8660254037844387,3,1,1,0.273730052777608,0.273730052777608,0.273730052777608,0.0,-0.00714725903462321,0.31,0.31,0.31,0.0,1,0.0,0.0,-0.03626994722239202,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-002830,REBL,1.2041,0.8039,0,1 month,0.1734,500000,2016-10-13,False,2016-10-13,2026-03-31,,1.0,1,13.122365377402328,2016,-0.8660254037844386,0.5000000000000001,3,1,1,0.4747940019705635,0.4747940019705635,0.4747940019705635,0.0,0.009131033819643197,0.18,0.18,0.18,0.0,1,0.0,0.0,0.2947940019705635,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-002831,POBK|BSKR,1.0,0.541,4,Quarterly,0.4081,250000,2021-06-04,True,2021-06-08,2027-03-02,39.17,3.0,2,12.429220196836383,2021,1.2246467991473532e-16,-1.0,4,2,2,0.2803693662093121,0.4461456651846464,0.3632575156969792,0.11722154516546739,-0.012035996905680357,0.3,0.42,0.36,0.08485281374238571,1,0.1657762989753343,0.12,0.0032575156969792407,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002832,DRC,1.2069,0.802,0,3M,0.2782,100000,2017-10-26,True,2017-10-26,2024-06-15,24.54,3.0,1,11.51293546492023,2017,-0.8660254037844386,0.5000000000000001,3,1,1,0.4200921784310042,0.4200921784310042,0.4200921784310042,0.0,-0.014664881127406382,0.31,0.31,0.31,0.0,1,0.0,0.0,0.11009217843100422,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002833,MNDO|HTTX,1.0,0.55,5,1Y,0.4294,250000,2017-02-08,True,2017-02-08,2020-02-18,33.81,12.0,2,12.429220196836383,2017,0.8660254037844386,0.5000000000000001,2,2,2,0.3517601710448749,0.9281478542543296,0.6399540126496022,0.4075676393898089,0.018004262985332697,0.35,0.5,0.425,0.10606601717798214,1,0.5763876832094547,0.15000000000000002,0.21495401264960218,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-002834,REBL,1.1501,0.8432,0,3M,0.1967,100000,2021-05-20,True,2021-05-24,2029-12-10,7.08,3.0,1,11.51293546492023,2021,0.49999999999999994,-0.8660254037844387,3,1,1,0.7682074117649391,0.7682074117649391,0.7682074117649391,0.0,0.00019348398719420956,0.18,0.18,0.18,0.0,1,0.0,0.0,0.5882074117649392,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002835,JEDI|MNDO|SITH,1.0,0.5663,6,1D,0.25,1000000,2017-05-15,False,2017-05-15,2025-04-11,,0.0328515111695138,3,13.815511557963774,2017,0.49999999999999994,-0.8660254037844387,0,3,3,0.1546965918334742,0.3332304240224065,0.24965528238981935,0.08980963867309094,0.00034333242239084627,0.14,0.35,0.25,0.10535653752852737,3,0.1785338321889323,0.20999999999999996,-0.0003447176101806504,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RFQ-002836,POBK|NABO|TECH,1.0,0.5866,1,1M,0.3105,100000,2021-05-11,True,2021-05-11,2028-11-20,42.83,1.0,3,11.51293546492023,2021,0.49999999999999994,-0.8660254037844387,1,3,3,0.1119634212748122,0.4481616703353686,0.2860226784315902,0.16841581045324214,0.0002051830236135671,0.11,0.42,0.2833333333333333,0.15821925715074422,1,0.3361982490605564,0.31,0.0026893450982568567,1.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002837,HTTX,1.379,0.8008,0,1D,0.5747,250000,2021-10-07,False,2021-10-07,2030-04-17,,0.0328515111695138,1,12.429220196836383,2021,-0.8660254037844386,0.5000000000000001,3,1,1,0.94972977242558,0.94972977242558,0.94972977242558,0.0,0.18718848246648023,0.5,0.5,0.5,0.0,1,0.0,0.0,0.44972977242558,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-002838,KYBR|WOOK|HTTX,1.0,0.5645,6,1M,0.3283,250000,2023-04-18,True,2023-04-20,2028-11-29,67.73,1.0,3,12.429220196836383,2023,0.8660254037844387,-0.4999999999999998,1,3,3,0.1959382335835067,0.4142544167652792,0.294261169147585,0.11075960806241654,-0.13366981022706112,0.22,0.5,0.33,0.14933184523068077,1,0.21831618318177248,0.28,-0.03573883085241503,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
